UNIXTime,Data,Time,Radiation,Temperature,Pressure,Humidity,WindDirection(Degrees),Speed,TimeSunRise,TimeSunSet
1474622722,9/22/2016 12:00:00 AM,23:25:22,1.23,53,30.46,85,166.44,5.62,06:11:00,18:19:00
1474622420,9/22/2016 12:00:00 AM,23:20:20,1.23,53,30.46,84,120.02,6.75,06:11:00,18:19:00
1474622124,9/22/2016 12:00:00 AM,23:15:24,1.24,53,30.46,85,169.02,10.12,06:11:00,18:19:00
1474621820,9/22/2016 12:00:00 AM,23:10:20,1.25,53,30.46,85,178.23,10.12,06:11:00,18:19:00
1474621527,9/22/2016 12:00:00 AM,23:05:27,1.22,53,30.46,86,180.36,9,06:11:00,18:19:00
1474621223,9/22/2016 12:00:00 AM,23:00:23,1.25,53,30.46,88,151.77,4.5,06:11:00,18:19:00
1474620922,9/22/2016 12:00:00 AM,22:55:22,1.25,53,30.46,89,130.2,4.5,06:11:00,18:19:00
1474620623,9/22/2016 12:00:00 AM,22:50:23,1.27,54,30.47,89,35.14,3.37,06:11:00,18:19:00
1474620320,9/22/2016 12:00:00 AM,22:45:20,1.27,54,30.47,86,89.01,1.12,06:11:00,18:19:00
1474620020,9/22/2016 12:00:00 AM,22:40:20,1.26,54,30.46,85,118.05,2.25,06:11:00,18:19:00
1474619727,9/22/2016 12:00:00 AM,22:35:27,1.24,54,30.46,86,134.85,4.5,06:11:00,18:19:00
1474619421,9/22/2016 12:00:00 AM,22:30:21,1.25,54,30.46,85,116.46,3.37,06:11:00,18:19:00
1474619121,9/22/2016 12:00:00 AM,22:25:21,1.23,54,30.46,86,118.54,2.25,06:11:00,18:19:00
1474618825,9/22/2016 12:00:00 AM,22:20:25,1.28,54,30.46,84,138.83,3.37,06:11:00,18:19:00
1474618526,9/22/2016 12:00:00 AM,22:15:26,1.23,54,30.46,83,120.8,6.75,06:11:00,18:19:00
1474618225,9/22/2016 12:00:00 AM,22:10:25,1.26,54,30.46,83,127.49,5.62,06:11:00,18:19:00
1474617921,9/22/2016 12:00:00 AM,22:05:21,1.23,54,30.46,82,131.05,3.37,06:11:00,18:19:00
1474617622,9/22/2016 12:00:00 AM,22:00:22,1.24,54,30.46,83,180.44,7.87,06:11:00,18:19:00
1474617322,9/22/2016 12:00:00 AM,21:55:22,1.3,54,30.46,83,142.03,6.75,06:11:00,18:19:00
1474617023,9/22/2016 12:00:00 AM,21:50:23,1.24,54,30.46,84,131.23,4.5,06:11:00,18:19:00
1474616720,9/22/2016 12:00:00 AM,21:45:20,1.22,54,30.46,85,138.18,5.62,06:11:00,18:19:00
1474616421,9/22/2016 12:00:00 AM,21:40:21,1.26,54,30.46,84,134.25,14.62,06:11:00,18:19:00
1474616124,9/22/2016 12:00:00 AM,21:35:24,1.27,54,30.46,83,129.48,12.37,06:11:00,18:19:00
1474615825,9/22/2016 12:00:00 AM,21:30:25,1.25,54,30.46,83,167.92,6.75,06:11:00,18:19:00
1474615522,9/22/2016 12:00:00 AM,21:25:22,1.28,54,30.46,83,140.74,7.87,06:11:00,18:19:00
1474615223,9/22/2016 12:00:00 AM,21:20:23,1.26,54,30.46,84,188.98,9,06:11:00,18:19:00
1474614936,9/22/2016 12:00:00 AM,21:15:36,1.28,54,30.46,85,151.95,2.25,06:11:00,18:19:00
1474614623,9/22/2016 12:00:00 AM,21:10:23,1.23,54,30.46,85,114.25,2.25,06:11:00,18:19:00
1474614321,9/22/2016 12:00:00 AM,21:05:21,1.24,54,30.46,85,112.29,3.37,06:11:00,18:19:00
1474614025,9/22/2016 12:00:00 AM,21:00:25,1.27,53,30.46,85,152.78,2.25,06:11:00,18:19:00
1474613721,9/22/2016 12:00:00 AM,20:55:21,1.23,53,30.46,84,154.45,6.75,06:11:00,18:19:00
1474613425,9/22/2016 12:00:00 AM,20:50:25,1.24,53,30.46,85,157.83,7.87,06:11:00,18:19:00
1474613119,9/22/2016 12:00:00 AM,20:45:19,1.22,53,30.46,85,166.09,10.12,06:11:00,18:19:00
1474612822,9/22/2016 12:00:00 AM,20:40:22,1.21,53,30.45,85,167.33,9,06:11:00,18:19:00
1474612520,9/22/2016 12:00:00 AM,20:35:20,1.24,53,30.45,87,162.53,12.37,06:11:00,18:19:00
1474612222,9/22/2016 12:00:00 AM,20:30:22,1.26,53,30.45,89,137.63,12.37,06:11:00,18:19:00
1474611918,9/22/2016 12:00:00 AM,20:25:18,1.21,53,30.45,89,176.05,9,06:11:00,18:19:00
1474611620,9/22/2016 12:00:00 AM,20:20:20,1.26,53,30.45,89,165.6,4.5,06:11:00,18:19:00
1474611323,9/22/2016 12:00:00 AM,20:15:23,1.22,53,30.45,88,145.96,7.87,06:11:00,18:19:00
1474611020,9/22/2016 12:00:00 AM,20:10:20,1.25,53,30.45,88,155.5,5.62,06:11:00,18:19:00
1474610721,9/22/2016 12:00:00 AM,20:05:21,1.25,53,30.45,87,156.17,5.62,06:11:00,18:19:00
1474610421,9/22/2016 12:00:00 AM,20:00:21,1.23,53,30.45,87,154.86,7.87,06:11:00,18:19:00
1474610119,9/22/2016 12:00:00 AM,19:55:19,1.25,53,30.45,87,151.48,4.5,06:11:00,18:19:00
1474609820,9/22/2016 12:00:00 AM,19:50:20,1.24,53,30.45,85,154.83,10.12,06:11:00,18:19:00
1474609521,9/22/2016 12:00:00 AM,19:45:21,1.25,53,30.45,86,114.53,5.62,06:11:00,18:19:00
1474609225,9/22/2016 12:00:00 AM,19:40:25,1.26,52,30.45,91,108.77,3.37,06:11:00,18:19:00
1474608921,9/22/2016 12:00:00 AM,19:35:21,1.23,53,30.45,97,54.21,3.37,06:11:00,18:19:00
1474608619,9/22/2016 12:00:00 AM,19:30:19,1.27,53,30.44,97,356.53,3.37,06:11:00,18:19:00
1474608024,9/22/2016 12:00:00 AM,19:20:24,1.24,53,30.44,95,0.11,7.87,06:11:00,18:19:00
1474607721,9/22/2016 12:00:00 AM,19:15:21,1.2,53,30.44,95,108.7,6.75,06:11:00,18:19:00
1474607422,9/22/2016 12:00:00 AM,19:10:22,1.24,52,30.43,96,85.26,15.75,06:11:00,18:19:00
1474607122,9/22/2016 12:00:00 AM,19:05:22,1.22,52,30.43,99,58.11,5.62,06:11:00,18:19:00
1474606823,9/22/2016 12:00:00 AM,19:00:23,1.25,52,30.43,99,83.78,9,06:11:00,18:19:00
1474606522,9/22/2016 12:00:00 AM,18:55:22,1.27,52,30.43,99,115.99,11.25,06:11:00,18:19:00
1474606223,9/22/2016 12:00:00 AM,18:50:23,1.24,53,30.43,98,44.95,6.75,06:11:00,18:19:00
1474605923,9/22/2016 12:00:00 AM,18:45:23,1.22,53,30.43,98,114.05,5.62,06:11:00,18:19:00
1474605621,9/22/2016 12:00:00 AM,18:40:21,1.21,53,30.42,98,69.18,3.37,06:11:00,18:19:00
1474605322,9/22/2016 12:00:00 AM,18:35:22,1.27,53,30.43,97,39.06,10.12,06:11:00,18:19:00
1474605023,9/22/2016 12:00:00 AM,18:30:23,1.35,53,30.42,97,151.05,6.75,06:11:00,18:19:00
1474604722,9/22/2016 12:00:00 AM,18:25:22,3.07,53,30.42,96,25.82,7.87,06:11:00,18:19:00
1474604419,9/22/2016 12:00:00 AM,18:20:19,3.01,53,30.42,96,58.42,6.75,06:11:00,18:19:00
1474604120,9/22/2016 12:00:00 AM,18:15:20,5.53,54,30.42,95,63.5,7.87,06:11:00,18:19:00
1474603822,9/22/2016 12:00:00 AM,18:10:22,7.42,54,30.42,94,179.52,10.12,06:11:00,18:19:00
1474603523,9/22/2016 12:00:00 AM,18:05:23,8.35,55,30.42,92,25.19,7.87,06:11:00,18:19:00
1474603219,9/22/2016 12:00:00 AM,18:00:19,27.62,56,30.42,89,60.52,9,06:11:00,18:19:00
1474602921,9/22/2016 12:00:00 AM,17:55:21,26.71,57,30.42,86,68.83,7.87,06:11:00,18:19:00
1474602619,9/22/2016 12:00:00 AM,17:50:19,78.18,59,30.42,82,63.89,4.5,06:11:00,18:19:00
1474602323,9/22/2016 12:00:00 AM,17:45:23,65.88,58,30.41,67,82.62,6.75,06:11:00,18:19:00
1474602048,9/22/2016 12:00:00 AM,17:40:48,64.01,57,30.41,87,351.19,2.25,06:11:00,18:19:00
1474601725,9/22/2016 12:00:00 AM,17:35:25,197.41,58,30.42,86,24.9,6.75,06:11:00,18:19:00
1474601418,9/22/2016 12:00:00 AM,17:30:18,193.61,59,30.42,83,48.93,7.87,06:11:00,18:19:00
1474601118,9/22/2016 12:00:00 AM,17:25:18,159.54,60,30.42,79,10.89,2.25,06:11:00,18:19:00
1474600820,9/22/2016 12:00:00 AM,17:20:20,181.76,60,30.41,77,51.59,6.75,06:11:00,18:19:00
1474600519,9/22/2016 12:00:00 AM,17:15:19,210.72,60,30.41,80,56.87,5.62,06:11:00,18:19:00
1474600224,9/22/2016 12:00:00 AM,17:10:24,246.68,60,30.41,80,69.04,4.5,06:11:00,18:19:00
1474599924,9/22/2016 12:00:00 AM,17:05:24,261.3,61,30.41,77,216.36,4.5,06:11:00,18:19:00
1474599622,9/22/2016 12:00:00 AM,17:00:22,287.02,62,30.41,71,9.62,12.37,06:11:00,18:19:00
1474599320,9/22/2016 12:00:00 AM,16:55:20,306.33,63,30.41,56,47.49,6.75,06:11:00,18:19:00
1474599023,9/22/2016 12:00:00 AM,16:50:23,317.37,62,30.41,58,142.09,7.87,06:11:00,18:19:00
1474598723,9/22/2016 12:00:00 AM,16:45:23,353.84,62,30.41,75,26.48,6.75,06:11:00,18:19:00
1474598422,9/22/2016 12:00:00 AM,16:40:22,424.72,64,30.41,60,134.33,4.5,06:11:00,18:19:00
1474598120,9/22/2016 12:00:00 AM,16:35:20,409.11,64,30.41,53,127.79,12.37,06:11:00,18:19:00
1474597822,9/22/2016 12:00:00 AM,16:30:22,423.49,64,30.41,59,78.96,5.62,06:11:00,18:19:00
1474597519,9/22/2016 12:00:00 AM,16:25:19,455.2,65,30.41,52,144.34,5.62,06:11:00,18:19:00
1474597221,9/22/2016 12:00:00 AM,16:20:21,470.3,66,30.41,49,122.65,4.5,06:11:00,18:19:00
1474596922,9/22/2016 12:00:00 AM,16:15:22,490.14,67,30.41,49,93.8,4.5,06:11:00,18:19:00
1474596619,9/22/2016 12:00:00 AM,16:10:19,514.49,67,30.41,50,110.94,10.12,06:11:00,18:19:00
1474596319,9/22/2016 12:00:00 AM,16:05:19,538.58,67,30.41,48,177.59,12.37,06:11:00,18:19:00
1474596018,9/22/2016 12:00:00 AM,16:00:18,551.2,67,30.41,48,137.32,14.62,06:11:00,18:19:00
1474595722,9/22/2016 12:00:00 AM,15:55:22,569.29,68,30.41,43,129.03,9,06:11:00,18:19:00
1474595421,9/22/2016 12:00:00 AM,15:50:21,577.82,69,30.4,41,135.67,11.25,06:11:00,18:19:00
1474595118,9/22/2016 12:00:00 AM,15:45:18,607.92,69,30.41,42,131.21,10.12,06:11:00,18:19:00
1474594818,9/22/2016 12:00:00 AM,15:40:18,622.64,67,30.41,49,164.96,19.12,06:11:00,18:19:00
1474594521,9/22/2016 12:00:00 AM,15:35:21,642.14,68,30.4,52,106.16,14.62,06:11:00,18:19:00
1474594220,9/22/2016 12:00:00 AM,15:30:20,658.41,68,30.4,49,52.77,7.87,06:11:00,18:19:00
1474593921,9/22/2016 12:00:00 AM,15:25:21,682.87,68,30.4,48,167.64,7.87,06:11:00,18:19:00
1474593620,9/22/2016 12:00:00 AM,15:20:20,706.48,68,30.4,50,104.14,10.12,06:11:00,18:19:00
1474593318,9/22/2016 12:00:00 AM,15:15:18,720.33,68,30.4,53,124.83,16.87,06:11:00,18:19:00
1474593023,9/22/2016 12:00:00 AM,15:10:23,748.33,68,30.4,53,141.15,13.5,06:11:00,18:19:00
1474592721,9/22/2016 12:00:00 AM,15:05:21,760,68,30.4,50,182.04,19.12,06:11:00,18:19:00
1474592421,9/22/2016 12:00:00 AM,15:00:21,767.97,68,30.41,49,74.46,3.37,06:11:00,18:19:00
1474592125,9/22/2016 12:00:00 AM,14:55:25,787.78,68,30.41,49,164.34,9,06:11:00,18:19:00
1474591819,9/22/2016 12:00:00 AM,14:50:19,789.3,69,30.4,46,114.52,3.37,06:11:00,18:19:00
1474591520,9/22/2016 12:00:00 AM,14:45:20,819.77,69,30.41,44,85.11,10.12,06:11:00,18:19:00
1474591221,9/22/2016 12:00:00 AM,14:40:21,834.68,70,30.41,41,113.36,12.37,06:11:00,18:19:00
1474590919,9/22/2016 12:00:00 AM,14:35:19,847.88,70,30.41,40,118.23,14.62,06:11:00,18:19:00
1474590624,9/22/2016 12:00:00 AM,14:30:24,855.94,70,30.41,39,122.6,6.75,06:11:00,18:19:00
1474590318,9/22/2016 12:00:00 AM,14:25:18,891.16,70,30.4,38,121.69,15.75,06:11:00,18:19:00
1474590022,9/22/2016 12:00:00 AM,14:20:22,902.09,70,30.41,33,111.01,16.87,06:11:00,18:19:00
1474589721,9/22/2016 12:00:00 AM,14:15:21,909.15,70,30.4,38,188.16,9,06:11:00,18:19:00
1474589419,9/22/2016 12:00:00 AM,14:10:19,925.65,71,30.4,34,105.3,13.5,06:11:00,18:19:00
1474589125,9/22/2016 12:00:00 AM,14:05:25,934.18,71,30.41,37,151.88,12.37,06:11:00,18:19:00
1474588822,9/22/2016 12:00:00 AM,14:00:22,939.67,70,30.41,35,169.63,6.75,06:11:00,18:19:00
1474588524,9/22/2016 12:00:00 AM,13:55:24,946.58,70,30.41,35,145.36,9,06:11:00,18:19:00
1474587923,9/22/2016 12:00:00 AM,13:45:23,969.59,71,30.41,33,121.17,20.25,06:11:00,18:19:00
1474587626,9/22/2016 12:00:00 AM,13:40:26,982.27,71,30.41,36,105.24,10.12,06:11:00,18:19:00
1474587319,9/22/2016 12:00:00 AM,13:35:19,994.54,71,30.41,32,121.87,19.12,06:11:00,18:19:00
1474587023,9/22/2016 12:00:00 AM,13:30:23,990.52,71,30.41,37,160.76,6.75,06:11:00,18:19:00
1474586722,9/22/2016 12:00:00 AM,13:25:22,997,71,30.41,35,203.6,5.62,06:11:00,18:19:00
1474586424,9/22/2016 12:00:00 AM,13:20:24,1009.16,70,30.41,30,126.44,11.25,06:11:00,18:19:00
1474586119,9/22/2016 12:00:00 AM,13:15:19,1021.24,69,30.41,41,144.59,13.5,06:11:00,18:19:00
1474585823,9/22/2016 12:00:00 AM,13:10:23,1016.01,69,30.41,40,133.65,10.12,06:11:00,18:19:00
1474585521,9/22/2016 12:00:00 AM,13:05:21,1020.86,69,30.42,38,145.58,15.75,06:11:00,18:19:00
1474585221,9/22/2016 12:00:00 AM,13:00:21,1029.46,69,30.42,39,48.88,7.87,06:11:00,18:19:00
1474584923,9/22/2016 12:00:00 AM,12:55:23,1026.06,70,30.42,42,126.67,13.5,06:11:00,18:19:00
1474584623,9/22/2016 12:00:00 AM,12:50:23,1043.82,70,30.42,41,123.91,11.25,06:11:00,18:19:00
1474584322,9/22/2016 12:00:00 AM,12:45:22,1048.62,70,30.42,41,154.89,11.25,06:11:00,18:19:00
1474584019,9/22/2016 12:00:00 AM,12:40:19,1046.32,70,30.42,39,179.37,16.87,06:11:00,18:19:00
1474583719,9/22/2016 12:00:00 AM,12:35:19,1047.28,71,30.42,36,129.04,13.5,06:11:00,18:19:00
1474583419,9/22/2016 12:00:00 AM,12:30:19,1049.18,70,30.42,38,169.69,10.12,06:11:00,18:19:00
1474583121,9/22/2016 12:00:00 AM,12:25:21,1048.33,70,30.42,37,136.29,13.5,06:11:00,18:19:00
1474582820,9/22/2016 12:00:00 AM,12:20:20,1051.97,70,30.42,37,137.95,13.5,06:11:00,18:19:00
1474582522,9/22/2016 12:00:00 AM,12:15:22,1047.71,70,30.42,41,155.62,11.25,06:11:00,18:19:00
1474582219,9/22/2016 12:00:00 AM,12:10:19,1048.27,70,30.42,38,92.03,11.25,06:11:00,18:19:00
1474581921,9/22/2016 12:00:00 AM,12:05:21,1053.17,71,30.43,32,84.45,3.37,06:11:00,18:19:00
1474581618,9/22/2016 12:00:00 AM,12:00:18,1044.95,70,30.43,32,116.57,15.75,06:11:00,18:19:00
1474581322,9/22/2016 12:00:00 AM,11:55:22,1042.58,70,30.43,31,130.36,5.62,06:11:00,18:19:00
1474581024,9/22/2016 12:00:00 AM,11:50:24,1046.05,71,30.43,31,151.69,12.37,06:11:00,18:19:00
1474580719,9/22/2016 12:00:00 AM,11:45:19,1040.07,70,30.43,26,158.1,7.87,06:11:00,18:19:00
1474580424,9/22/2016 12:00:00 AM,11:40:24,1044.45,70,30.43,29,160.75,11.25,06:11:00,18:19:00
1474580121,9/22/2016 12:00:00 AM,11:35:21,1039.27,71,30.44,30,134.89,15.75,06:11:00,18:19:00
1474579826,9/22/2016 12:00:00 AM,11:30:26,1035.48,71,30.44,27,113.85,18,06:11:00,18:19:00
1474579519,9/22/2016 12:00:00 AM,11:25:19,1028.63,71,30.44,30,190.66,7.87,06:11:00,18:19:00
1474579218,9/22/2016 12:00:00 AM,11:20:18,1020.83,71,30.44,26,153.22,9,06:11:00,18:19:00
1474578920,9/22/2016 12:00:00 AM,11:15:20,1013.01,71,30.44,25,126.69,6.75,06:11:00,18:19:00
1474578620,9/22/2016 12:00:00 AM,11:10:20,1012.71,71,30.44,28,125.68,10.12,06:11:00,18:19:00
1474578323,9/22/2016 12:00:00 AM,11:05:23,1000.86,71,30.43,29,134.92,13.5,06:11:00,18:19:00
1474578020,9/22/2016 12:00:00 AM,11:00:20,992.5,70,30.44,27,178.62,5.62,06:11:00,18:19:00
1474577721,9/22/2016 12:00:00 AM,10:55:21,986.74,69,30.44,27,102.78,11.25,06:11:00,18:19:00
1474577422,9/22/2016 12:00:00 AM,10:50:22,973.53,70,30.44,29,100.8,14.62,06:11:00,18:19:00
1474577122,9/22/2016 12:00:00 AM,10:45:22,968.85,70,30.44,27,147.21,9,06:11:00,18:19:00
1474576825,9/22/2016 12:00:00 AM,10:40:25,961.76,70,30.44,24,119.62,10.12,06:11:00,18:19:00
1474576520,9/22/2016 12:00:00 AM,10:35:20,950.73,70,30.44,24,54.39,10.12,06:11:00,18:19:00
1474576222,9/22/2016 12:00:00 AM,10:30:22,938.11,70,30.44,25,132.6,6.75,06:11:00,18:19:00
1474575919,9/22/2016 12:00:00 AM,10:25:19,928.49,69,30.44,24,174.56,13.5,06:11:00,18:19:00
1474575620,9/22/2016 12:00:00 AM,10:20:20,918.66,69,30.44,23,129.99,14.62,06:11:00,18:19:00
1474575325,9/22/2016 12:00:00 AM,10:15:25,907.41,69,30.44,22,117.11,12.37,06:11:00,18:19:00
1474575019,9/22/2016 12:00:00 AM,10:10:19,896,69,30.44,23,144.21,10.12,06:11:00,18:19:00
1474574721,9/22/2016 12:00:00 AM,10:05:21,881.31,69,30.44,23,108.62,12.37,06:11:00,18:19:00
1474574420,9/22/2016 12:00:00 AM,10:00:20,868.1,68,30.43,23,148.93,14.62,06:11:00,18:19:00
1474574120,9/22/2016 12:00:00 AM,09:55:20,855.06,68,30.44,21,119.66,9,06:11:00,18:19:00
1474573819,9/22/2016 12:00:00 AM,09:50:19,843.06,68,30.44,21,115.54,11.25,06:11:00,18:19:00
1474573519,9/22/2016 12:00:00 AM,09:45:19,828.52,68,30.44,23,139.97,9,06:11:00,18:19:00
1474573218,9/22/2016 12:00:00 AM,09:40:18,813.7,67,30.44,22,126.05,13.5,06:11:00,18:19:00
1474572919,9/22/2016 12:00:00 AM,09:35:19,800.37,67,30.43,23,152.17,11.25,06:11:00,18:19:00
1474572627,9/22/2016 12:00:00 AM,09:30:27,783.18,66,30.43,23,126.44,11.25,06:11:00,18:19:00
1474572324,9/22/2016 12:00:00 AM,09:25:24,767.27,64,30.43,25,116.73,4.5,06:11:00,18:19:00
1474572021,9/22/2016 12:00:00 AM,09:20:21,750.94,62,30.43,29,174.78,11.25,06:11:00,18:19:00
1474571718,9/22/2016 12:00:00 AM,09:15:18,734.59,59,30.43,56,100.4,2.25,06:11:00,18:19:00
1474571419,9/22/2016 12:00:00 AM,09:10:19,711.53,60,30.43,73,45.3,13.5,06:11:00,18:19:00
1474571121,9/22/2016 12:00:00 AM,09:05:21,696.2,60,30.43,64,6,11.25,06:11:00,18:19:00
1474570822,9/22/2016 12:00:00 AM,09:00:22,679.63,61,30.43,65,160.13,7.87,06:11:00,18:19:00
1474570518,9/22/2016 12:00:00 AM,08:55:18,662.65,64,30.43,56,37.49,3.37,06:11:00,18:19:00
1474570220,9/22/2016 12:00:00 AM,08:50:20,645.6,64,30.43,22,124.27,6.75,06:11:00,18:19:00
1474569918,9/22/2016 12:00:00 AM,08:45:18,626.2,63,30.43,23,139.66,5.62,06:11:00,18:19:00
1474569621,9/22/2016 12:00:00 AM,08:40:21,607.52,61,30.43,26,119.12,4.5,06:11:00,18:19:00
1474569321,9/22/2016 12:00:00 AM,08:35:21,588.05,60,30.43,67,95.23,5.62,06:11:00,18:19:00
1474569023,9/22/2016 12:00:00 AM,08:30:23,565.93,63,30.43,61,80.35,12.37,06:11:00,18:19:00
1474568722,9/22/2016 12:00:00 AM,08:25:22,550.89,64,30.43,19,359.93,2.25,06:11:00,18:19:00
1474568422,9/22/2016 12:00:00 AM,08:20:22,529.22,63,30.43,19,170.83,4.5,06:11:00,18:19:00
1474568120,9/22/2016 12:00:00 AM,08:15:20,508.32,63,30.42,20,144.17,7.87,06:11:00,18:19:00
1474567824,9/22/2016 12:00:00 AM,08:10:24,488.35,62,30.42,21,162.05,13.5,06:11:00,18:19:00
1474567519,9/22/2016 12:00:00 AM,08:05:19,467.47,62,30.42,23,117.99,6.75,06:11:00,18:19:00
1474567238,9/22/2016 12:00:00 AM,08:00:38,447.17,62,30.42,21,150.91,6.75,06:11:00,18:19:00
1474566921,9/22/2016 12:00:00 AM,07:55:21,425,61,30.41,23,125.74,7.87,06:11:00,18:19:00
1474566618,9/22/2016 12:00:00 AM,07:50:18,403.22,60,30.41,25,175.15,5.62,06:11:00,18:19:00
1474566319,9/22/2016 12:00:00 AM,07:45:19,381.78,59,30.41,26,144.16,4.5,06:11:00,18:19:00
1474566022,9/22/2016 12:00:00 AM,07:40:22,360.69,58,30.41,26,144.64,5.62,06:11:00,18:19:00
1474565719,9/22/2016 12:00:00 AM,07:35:19,338.31,57,30.41,28,175.35,4.5,06:11:00,18:19:00
1474565420,9/22/2016 12:00:00 AM,07:30:20,314.95,55,30.41,30,154.16,1.12,06:11:00,18:19:00
1474565121,9/22/2016 12:00:00 AM,07:25:21,289.33,54,30.41,31,105.49,7.87,06:11:00,18:19:00
1474564822,9/22/2016 12:00:00 AM,07:20:22,262.47,53,30.41,32,160.55,7.87,06:11:00,18:19:00
1474564522,9/22/2016 12:00:00 AM,07:15:22,233.57,52,30.4,34,168.99,7.87,06:11:00,18:19:00
1474564220,9/22/2016 12:00:00 AM,07:10:20,204.15,51,30.4,35,169.8,7.87,06:11:00,18:19:00
1474563928,9/22/2016 12:00:00 AM,07:05:28,142.28,50,30.4,36,143.03,11.25,06:11:00,18:19:00
1474563622,9/22/2016 12:00:00 AM,07:00:22,20.26,50,30.4,37,132.86,7.87,06:11:00,18:19:00
1474563322,9/22/2016 12:00:00 AM,06:55:22,19.04,49,30.4,38,168.15,7.87,06:11:00,18:19:00
1474563025,9/22/2016 12:00:00 AM,06:50:25,18.27,48,30.4,39,184.55,7.87,06:11:00,18:19:00
1474562723,9/22/2016 12:00:00 AM,06:45:23,17.35,48,30.4,40,168.88,7.87,06:11:00,18:19:00
1474562420,9/22/2016 12:00:00 AM,06:40:20,16.25,48,30.4,40,188.41,5.62,06:11:00,18:19:00
1474562124,9/22/2016 12:00:00 AM,06:35:24,15,47,30.4,40,185.34,9,06:11:00,18:19:00
1474561819,9/22/2016 12:00:00 AM,06:30:19,13.61,47,30.4,40,191.72,10.12,06:11:00,18:19:00
1474561522,9/22/2016 12:00:00 AM,06:25:22,11.84,47,30.4,41,192.32,7.87,06:11:00,18:19:00
1474561219,9/22/2016 12:00:00 AM,06:20:19,9.92,47,30.4,41,171.78,10.12,06:11:00,18:19:00
1474560919,9/22/2016 12:00:00 AM,06:15:19,7.84,47,30.4,41,190.82,9,06:11:00,18:19:00
1474560621,9/22/2016 12:00:00 AM,06:10:21,5.68,47,30.4,42,172.38,7.87,06:11:00,18:19:00
1474560319,9/22/2016 12:00:00 AM,06:05:19,3.37,47,30.4,41,165.3,7.87,06:11:00,18:19:00
1474560020,9/22/2016 12:00:00 AM,06:00:20,1.62,47,30.39,41,167.61,6.75,06:11:00,18:19:00
1474559720,9/22/2016 12:00:00 AM,05:55:20,1.24,47,30.39,42,184.47,7.87,06:11:00,18:19:00
1474559419,9/22/2016 12:00:00 AM,05:50:19,1.23,47,30.39,43,184.79,9,06:11:00,18:19:00
1474559119,9/22/2016 12:00:00 AM,05:45:19,1.21,47,30.39,43,164.83,11.25,06:11:00,18:19:00
1474558822,9/22/2016 12:00:00 AM,05:40:22,1.19,47,30.39,43,186.19,7.87,06:11:00,18:19:00
1474558524,9/22/2016 12:00:00 AM,05:35:24,1.23,47,30.39,44,169.84,7.87,06:11:00,18:19:00
1474558219,9/22/2016 12:00:00 AM,05:30:19,1.22,46,30.39,44,179.89,9,06:11:00,18:19:00
1474557923,9/22/2016 12:00:00 AM,05:25:23,1.23,46,30.38,45,168.12,9,06:11:00,18:19:00
1474557622,9/22/2016 12:00:00 AM,05:20:22,1.21,46,30.38,46,170,7.87,06:11:00,18:19:00
1474557320,9/22/2016 12:00:00 AM,05:15:20,1.22,46,30.38,47,173.11,4.5,06:11:00,18:19:00
1474557022,9/22/2016 12:00:00 AM,05:10:22,1.24,46,30.38,48,174.24,5.62,06:11:00,18:19:00
1474556737,9/22/2016 12:00:00 AM,05:05:37,1.19,46,30.38,49,174.38,7.87,06:11:00,18:19:00
1474556418,9/22/2016 12:00:00 AM,05:00:18,1.21,45,30.38,49,167.98,7.87,06:11:00,18:19:00
1474556118,9/22/2016 12:00:00 AM,04:55:18,1.21,45,30.38,51,158.76,7.87,06:11:00,18:19:00
1474555821,9/22/2016 12:00:00 AM,04:50:21,1.2,45,30.38,52,169.9,6.75,06:11:00,18:19:00
1474555518,9/22/2016 12:00:00 AM,04:45:18,1.19,45,30.38,55,168.88,7.87,06:11:00,18:19:00
1474555220,9/22/2016 12:00:00 AM,04:40:20,1.21,45,30.38,59,186.64,7.87,06:11:00,18:19:00
1474554920,9/22/2016 12:00:00 AM,04:35:20,1.22,45,30.38,73,133.3,5.62,06:11:00,18:19:00
1474554627,9/22/2016 12:00:00 AM,04:30:27,1.2,46,30.38,86,233.85,3.37,06:11:00,18:19:00
1474554320,9/22/2016 12:00:00 AM,04:25:20,1.18,46,30.38,80,176.75,4.5,06:11:00,18:19:00
1474554021,9/22/2016 12:00:00 AM,04:20:21,1.2,45,30.38,79,92.04,3.37,06:11:00,18:19:00
1474553722,9/22/2016 12:00:00 AM,04:15:22,1.19,45,30.38,79,171.32,3.37,06:11:00,18:19:00
1474553425,9/22/2016 12:00:00 AM,04:10:25,1.21,45,30.38,63,91.02,5.62,06:11:00,18:19:00
1474553119,9/22/2016 12:00:00 AM,04:05:19,1.21,45,30.38,61,151.43,7.87,06:11:00,18:19:00
1474552821,9/22/2016 12:00:00 AM,04:00:21,1.18,45,30.38,70,126.69,4.5,06:11:00,18:19:00
1474552520,9/22/2016 12:00:00 AM,03:55:20,1.23,45,30.38,69,121.82,5.62,06:11:00,18:19:00
1474552221,9/22/2016 12:00:00 AM,03:50:21,1.2,45,30.38,70,133.84,5.62,06:11:00,18:19:00
1474551920,9/22/2016 12:00:00 AM,03:45:20,1.22,45,30.38,71,108.88,4.5,06:11:00,18:19:00
1474551622,9/22/2016 12:00:00 AM,03:40:22,1.18,46,30.38,71,99.73,3.37,06:11:00,18:19:00
